"","Entity","Year","Code","Fossil_Fuels","Renewables","Income_Group"
"2004","Eswatini",2019,"SWZ",8.163265,,"Lower-middle-income countries"
"2005","Eswatini",2020,"SWZ",4.0816326,,"Lower-middle-income countries"
"2006","Eswatini",2021,"SWZ",3.9215686,,"Lower-middle-income countries"
"2007","Eswatini",2022,"SWZ",3.6363635,,"Lower-middle-income countries"
"2008","Eswatini",2023,"SWZ",3.5714285,,"Lower-middle-income countries"
"2009","Ethiopia",2000,"ETH",1.1834319,,"Low-income countries"
"2010","Ethiopia",2001,"ETH",0.98039216,,"Low-income countries"
"2011","Ethiopia",2002,"ETH",0.9708738,,"Low-income countries"
"2012","Ethiopia",2003,"ETH",0.8583691,,"Low-income countries"
"2013","Ethiopia",2004,"ETH",0.7782101,,"Low-income countries"
"2014","Ethiopia",2005,"ETH",0.3472222,,"Low-income countries"
"2015","Ethiopia",2006,"ETH",0.6042296,,"Low-income countries"
"2016","Ethiopia",2007,"ETH",1.1661807,,"Low-income countries"
"2017","Ethiopia",2008,"ETH",0.3003003,,"Low-income countries"
"2018","Ethiopia",2009,"ETH",1.6574585,,"Low-income countries"
"2019","Ethiopia",2010,"ETH",0.99800396,,"Low-income countries"
"2020","Ethiopia",2011,"ETH",0.78864354,,"Low-income countries"
"2021","Ethiopia",2012,"ETH",0.26420078,,"Low-income countries"
"2022","Ethiopia",2013,"ETH",0.11534025,,"Low-income countries"
"2023","Ethiopia",2014,"ETH",0,,"Low-income countries"
"2024","Ethiopia",2015,"ETH",0,,"Low-income countries"
"2025","Ethiopia",2016,"ETH",0,,"Low-income countries"
"2026","Ethiopia",2017,"ETH",0,,"Low-income countries"
"2027","Ethiopia",2018,"ETH",0,,"Low-income countries"
"2028","Ethiopia",2019,"ETH",0.06531678,,"Low-income countries"
"2029","Ethiopia",2020,"ETH",0.064020485,,"Low-income countries"
"2030","Ethiopia",2021,"ETH",0,,"Low-income countries"
"2031","Ethiopia",2022,"ETH",0,,"Low-income countries"
"2032","Ethiopia",2023,"ETH",0,,"Low-income countries"
"2033","Europe",1985,"",60.2012,5.540418,
"2034","Europe",1986,"",60.197525,5.354733,
"2035","Europe",1987,"",59.53494,5.5151505,
"2036","Europe",1988,"",57.636017,5.667823,
"2037","Europe",1989,"",58.816914,5.178375,
"2038","Europe",1990,"",58.8738,5.2708282,
"2039","Europe",1991,"",58.075405,5.4541254,
"2040","Europe",1992,"",56.31749,5.8183146,
"2041","Europe",1993,"",54.326317,6.187879,
"2042","Europe",1994,"",53.95606,6.573301,
"2043","Europe",1995,"",53.770115,6.6397862,
"2044","Europe",1996,"",53.88629,6.2130218,
"2045","Europe",1997,"",52.97043,6.615231,
"2046","Europe",1998,"",53.049,6.891596,
"2047","Europe",1999,"",52.511486,7.0833735,
"2048","Europe",2000,"",54.515537,7.390042,
"2049","Europe",2001,"",53.98841,7.4339814,
"2050","Europe",2002,"",55.14872,6.9592547,
"2051","Europe",2003,"",56.25255,6.6063952,
"2052","Europe",2004,"",55.251816,7.1633973,
"2053","Europe",2005,"",55.429264,7.372327,
"2054","Europe",2006,"",55.893017,7.396659,
"2055","Europe",2007,"",56.480556,7.90674,
"2056","Europe",2008,"",55.811386,8.393365,
"2057","Europe",2009,"",53.860516,9.24425,
"2058","Europe",2010,"",53.53811,9.566915,
"2059","Europe",2011,"",53.626934,9.525666,
"2060","Europe",2012,"",51.917267,10.570382,
"2061","Europe",2013,"",49.62839,11.502042,
"2062","Europe",2014,"",47.73922,12.1161785,
"2063","Europe",2015,"",47.646713,12.420864,
"2064","Europe",2016,"",47.89202,12.540347,
"2065","Europe",2017,"",47.736973,12.543231,
"2066","Europe",2018,"",45.947514,13.224717,
"2067","Europe",2019,"",44.672935,13.694824,
"2068","Europe",2020,"",41.72947,15.82459,
"2069","Europe",2021,"",42.355404,15.461004,
"2070","Europe",2022,"",44.16231,15.607427,
"2071","Europe",2023,"",39.804676,17.243277,
"2072","Europe (EI)",1985,"",56.654522,6.0405407,
"2073","Europe (EI)",1986,"",56.69157,5.7610574,
"2074","Europe (EI)",1987,"",55.758015,6.1332083,
"2075","Europe (EI)",1988,"",53.088787,6.5054393,
"2076","Europe (EI)",1989,"",55.018356,5.7147727,
"2077","Europe (EI)",1990,"",54.635292,5.766267,
"2078","Europe (EI)",1991,"",53.903374,5.9787526,
"2079","Europe (EI)",1992,"",52.477287,6.3894496,
"2080","Europe (EI)",1993,"",50.45141,6.781287,
"2081","Europe (EI)",1994,"",50.67949,7.030475,
"2082","Europe (EI)",1995,"",50.666206,7.013335,
"2083","Europe (EI)",1996,"",50.63863,6.669759,
"2084","Europe (EI)",1997,"",49.971405,7.0273156,
"2085","Europe (EI)",1998,"",50.118015,7.378174,
"2086","Europe (EI)",1999,"",50.16761,7.5428452,
"2087","Europe (EI)",2000,"",50.471622,7.8683596,
"2088","Europe (EI)",2001,"",50.413933,7.7959366,
"2089","Europe (EI)",2002,"",51.376556,7.416496,
"2090","Europe (EI)",2003,"",52.69646,7.081599,
"2091","Europe (EI)",2004,"",51.533936,7.695845,
"2092","Europe (EI)",2005,"",51.827675,7.9220695,
"2093","Europe (EI)",2006,"",52.199745,8.06922,
"2094","Europe (EI)",2007,"",53.17086,8.597437,
"2095","Europe (EI)",2008,"",52.11221,9.352512,
"2096","Europe (EI)",2009,"",50.386864,10.294636,
"2097","Europe (EI)",2010,"",49.13017,11.041663,
"2098","Europe (EI)",2011,"",49.114727,11.163349,
"2099","Europe (EI)",2012,"",46.99952,12.595328,
"2100","Europe (EI)",2013,"",44.495632,13.639269,
"2101","Europe (EI)",2014,"",42.580215,14.403294,
"2102","Europe (EI)",2015,"",41.985245,15.032457,
"2103","Europe (EI)",2016,"",42.414967,15.097878,
"2104","Europe (EI)",2017,"",42.822983,14.99377,
"2105","Europe (EI)",2018,"",40.447353,16.108925,
"2106","Europe (EI)",2019,"",38.12763,17.019737,
"2107","Europe (EI)",2020,"",35.730568,19.573263,
"2108","Europe (EI)",2021,"",36.66437,18.891373,
"2109","Europe (EI)",2022,"",37.579407,19.817223,
"2110","Europe (EI)",2023,"",31.90193,22.195723,
"2111","Europe (EI)",2024,"",28.921913,23.189604,
"2112","Europe (Ember)",2000,"",55.08302,,
"2113","Europe (Ember)",2001,"",54.688206,,
"2114","Europe (Ember)",2002,"",55.6633,,
"2115","Europe (Ember)",2003,"",56.793762,,
"2116","Europe (Ember)",2004,"",55.68203,,
"2117","Europe (Ember)",2005,"",56.08925,,
"2118","Europe (Ember)",2006,"",56.558506,,
"2119","Europe (Ember)",2007,"",57.405823,,
"2120","Europe (Ember)",2008,"",56.852127,,
"2121","Europe (Ember)",2009,"",54.92263,,
"2122","Europe (Ember)",2010,"",54.37086,,
"2123","Europe (Ember)",2011,"",54.57886,,
"2124","Europe (Ember)",2012,"",52.893986,,
"2125","Europe (Ember)",2013,"",50.64869,,
"2126","Europe (Ember)",2014,"",49.32042,,
"2127","Europe (Ember)",2015,"",48.705074,,
"2128","Europe (Ember)",2016,"",48.924904,,
"2129","Europe (Ember)",2017,"",49.061222,,
"2130","Europe (Ember)",2018,"",47.213467,,
"2131","Europe (Ember)",2019,"",45.34896,,
"2132","Europe (Ember)",2020,"",42.70928,,
"2133","Europe (Ember)",2021,"",43.759678,,
"2134","Europe (Ember)",2022,"",45.047375,,
"2135","Europe (Ember)",2023,"",40.979004,,
"2136","Europe (Ember)",2024,"",38.622643,,
"2137","European Union (27)",1985,"",55.276558,5.2717876,
"2138","European Union (27)",1986,"",54.49202,4.9375243,
"2139","European Union (27)",1987,"",53.601738,5.2855086,
"2140","European Union (27)",1988,"",51.488316,5.5399427,
"2141","European Union (27)",1989,"",53.563263,4.566766,
"2142","European Union (27)",1990,"",53.036804,4.8011656,
"2143","European Union (27)",1991,"",52.54644,5.0661964,
"2144","European Union (27)",1992,"",51.518105,5.3822,
"2145","European Union (27)",1993,"",50.209373,5.596062,
"2146","European Union (27)",1994,"",50.5662,5.7974973,
"2147","European Union (27)",1995,"",50.851463,5.6851482,
"2148","European Union (27)",1996,"",50.808247,5.5096626,
"2149","European Union (27)",1997,"",50.13434,5.8140907,
"2150","European Union (27)",1998,"",50.571198,6.0492444,
"2151","European Union (27)",1999,"",50.336018,6.1186595,
"2152","European Union (27)",2000,"",51.687344,6.501445,
"2153","European Union (27)",2001,"",50.897587,6.775738,
"2154","European Union (27)",2002,"",52.524868,6.111841,
"2155","European Union (27)",2003,"",53.40581,6.071059,
"2156","European Union (27)",2004,"",52.27251,6.6322436,
"2157","European Union (27)",2005,"",52.865612,6.686514,
"2158","European Union (27)",2006,"",52.883083,7.0833015,
"2159","European Union (27)",2007,"",53.577732,7.7138677,
"2160","European Union (27)",2008,"",51.842392,8.495009,
"2161","European Union (27)",2009,"",50.292347,9.598104,
"2162","European Union (27)",2010,"",48.83143,10.4756975,
"2163","European Union (27)",2011,"",48.991264,10.687445,
"2164","European Union (27)",2012,"",46.93272,12.131416,
"2165","European Union (27)",2013,"",44.06144,13.20789,
"2166","European Union (27)",2014,"",41.581116,14.117626,
"2167","European Union (27)",2015,"",42.774323,14.2211075,
"2168","European Union (27)",2016,"",43.306816,14.232685,
"2169","European Union (27)",2017,"",44.10224,14.029173,
"2170","European Union (27)",2018,"",41.447453,15.0978155,
"2171","European Union (27)",2019,"",39.322453,15.812423,
"2172","European Union (27)",2020,"",36.678917,18.447502,
"2173","European Union (27)",2021,"",37.09379,17.811625,
"2174","European Union (27)",2022,"",39.179485,18.600784,
"2175","European Union (27)",2023,"",32.16871,21.294298,
"2176","Falkland Islands",2000,"FLK",100,,
"2177","Falkland Islands",2001,"FLK",100,,
"2178","Falkland Islands",2002,"FLK",100,,
"2179","Falkland Islands",2003,"FLK",100,,
"2180","Falkland Islands",2004,"FLK",100,,
"2181","Falkland Islands",2005,"FLK",100,,
"2182","Falkland Islands",2006,"FLK",100,,
"2183","Falkland Islands",2007,"FLK",100,,
"2184","Falkland Islands",2008,"FLK",100,,
"2185","Falkland Islands",2009,"FLK",100,,
"2186","Falkland Islands",2010,"FLK",100,,
"2187","Falkland Islands",2011,"FLK",50,,
"2188","Falkland Islands",2012,"FLK",50,,
"2189","Falkland Islands",2013,"FLK",50,,
"2190","Falkland Islands",2014,"FLK",50,,
"2191","Falkland Islands",2015,"FLK",50,,
"2192","Falkland Islands",2016,"FLK",50,,
"2193","Falkland Islands",2017,"FLK",100,,
"2194","Falkland Islands",2018,"FLK",100,,
"2195","Falkland Islands",2019,"FLK",100,,
"2196","Falkland Islands",2020,"FLK",100,,
"2197","Falkland Islands",2021,"FLK",100,,
"2198","Falkland Islands",2022,"FLK",100,,
"2199","Faroe Islands",2000,"FRO",63.636364,,"High-income countries"
"2200","Faroe Islands",2001,"FRO",66.666664,,"High-income countries"
"2201","Faroe Islands",2002,"FRO",58.333336,,"High-income countries"
"2202","Faroe Islands",2003,"FRO",66.666664,,"High-income countries"
"2203","Faroe Islands",2004,"FRO",60.000004,,"High-income countries"
"2204","Faroe Islands",2005,"FRO",56,,"High-income countries"
"2205","Faroe Islands",2006,"FRO",56,,"High-income countries"
"2206","Faroe Islands",2007,"FRO",55.555557,,"High-income countries"
"2207","Faroe Islands",2008,"FRO",62.96296,,"High-income countries"
"2208","Faroe Islands",2009,"FRO",62.96296,,"High-income countries"
"2209","Faroe Islands",2010,"FRO",71.42857,,"High-income countries"
"2210","Faroe Islands",2011,"FRO",62.96296,,"High-income countries"
"2211","Faroe Islands",2012,"FRO",62.06897,,"High-income countries"
"2212","Faroe Islands",2013,"FRO",62.06897,,"High-income countries"
"2213","Faroe Islands",2014,"FRO",48.3871,,"High-income countries"
"2214","Faroe Islands",2015,"FRO",40.625,,"High-income countries"
"2215","Faroe Islands",2016,"FRO",51.6129,,"High-income countries"
"2216","Faroe Islands",2017,"FRO",48.484844,,"High-income countries"
"2217","Faroe Islands",2018,"FRO",51.428574,,"High-income countries"
"2218","Faroe Islands",2019,"FRO",60.526318,,"High-income countries"
"2219","Faroe Islands",2020,"FRO",60.97561,,"High-income countries"
"2220","Faroe Islands",2021,"FRO",60.465115,,"High-income countries"
"2221","Faroe Islands",2022,"FRO",54.166664,,"High-income countries"
"2222","Fiji",2000,"FJI",28,,"Lower-middle-income countries"
"2223","Fiji",2001,"FJI",25.316456,,"Lower-middle-income countries"
"2224","Fiji",2002,"FJI",30.120483,,"Lower-middle-income countries"
"2225","Fiji",2003,"FJI",45.977013,,"Lower-middle-income countries"
"2226","Fiji",2004,"FJI",43.181816,,"Lower-middle-income countries"
"2227","Fiji",2005,"FJI",47.19101,,"Lower-middle-income countries"
"2228","Fiji",2006,"FJI",47.77778,,"Lower-middle-income countries"
"2229","Fiji",2007,"FJI",31.460674,,"Upper-middle-income countries"
"2230","Fiji",2008,"FJI",32.14286,,"Upper-middle-income countries"
"2231","Fiji",2009,"FJI",37.3494,,"Upper-middle-income countries"
"2232","Fiji",2010,"FJI",47.727272,,"Lower-middle-income countries"
"2233","Fiji",2011,"FJI",42.352943,,"Lower-middle-income countries"
"2234","Fiji",2012,"FJI",33.72093,,"Upper-middle-income countries"
"2235","Fiji",2013,"FJI",36.363636,,"Upper-middle-income countries"
"2236","Fiji",2014,"FJI",51.64835,,"Upper-middle-income countries"
"2237","Fiji",2015,"FJI",51.6129,,"Upper-middle-income countries"
"2238","Fiji",2016,"FJI",45.26316,,"Upper-middle-income countries"
"2239","Fiji",2017,"FJI",50,,"Upper-middle-income countries"
"2240","Fiji",2018,"FJI",40.90909,,"Upper-middle-income countries"
"2241","Fiji",2019,"FJI",42.105263,,"Upper-middle-income countries"
"2242","Fiji",2020,"FJI",37.037037,,"Upper-middle-income countries"
"2243","Fiji",2021,"FJI",37.73585,,"Upper-middle-income countries"
"2244","Fiji",2022,"FJI",39.252335,,"Upper-middle-income countries"
"2245","Fiji",2023,"FJI",36.52174,,"Upper-middle-income countries"
"2246","Finland",1990,"FIN",35.172924,14.470432,"High-income countries"
"2247","Finland",1991,"FIN",34.93789,15.99359,"High-income countries"
"2248","Finland",1992,"FIN",31.854418,17.64751,"High-income countries"
"2249","Finland",1993,"FIN",35.522438,17.066778,"High-income countries"
"2250","Finland",1994,"FIN",42.548,15.338213,"High-income countries"
"2251","Finland",1995,"FIN",39.421875,17.208223,"High-income countries"
"2252","Finland",1996,"FIN",46.270382,14.945333,"High-income countries"
"2253","Finland",1997,"FIN",40.61641,16.852652,"High-income countries"
"2254","Finland",1998,"FIN",34.032234,19.755129,"High-income countries"
"2255","Finland",1999,"FIN",36.38721,17.504028,"High-income countries"
"2256","Finland",2000,"FIN",34.457626,19.162657,"High-income countries"
"2257","Finland",2001,"FIN",40.483547,17.237999,"High-income countries"
"2258","Finland",2002,"FIN",43.766685,15.842106,"High-income countries"
"2259","Finland",2003,"FIN",50.415287,14.247586,"High-income countries"
"2260","Finland",2004,"FIN",43.674282,18.99897,"High-income countries"
"2261","Finland",2005,"FIN",33.77268,19.044958,"High-income countries"
"2262","Finland",2006,"FIN",44.865715,17.117256,"High-income countries"
"2263","Finland",2007,"FIN",41.18517,18.351383,"High-income countries"
"2264","Finland",2008,"FIN",34.414997,21.794773,"High-income countries"
"2265","Finland",2009,"FIN",37.232864,18.615065,"High-income countries"
"2266","Finland",2010,"FIN",41.74107,19.122496,"High-income countries"
"2267","Finland",2011,"FIN",35.551018,20.477798,"High-income countries"
"2268","Finland",2012,"FIN",26.785967,24.392008,"High-income countries"
"2269","Finland",2013,"FIN",30.900927,22.1497,"High-income countries"
"2270","Finland",2014,"FIN",26.784142,24.194855,"High-income countries"
"2271","Finland",2015,"FIN",21.614925,27.515348,"High-income countries"
"2272","Finland",2016,"FIN",22.021818,25.935268,"High-income countries"
"2273","Finland",2017,"FIN",20.09775,27.990192,"High-income countries"
"2274","Finland",2018,"FIN",21.78556,27.990328,"High-income countries"
"2275","Finland",2019,"FIN",18.743622,28.590925,"High-income countries"
"2276","Finland",2020,"FIN",14.471405,32.588146,"High-income countries"
"2277","Finland",2021,"FIN",14.325336,35.03598,"High-income countries"
"2278","Finland",2022,"FIN",11.320494,34.89674,"High-income countries"
"2279","Finland",2023,"FIN",6.0311995,35.888016,"High-income countries"
"2280","Finland",2024,"FIN",5.490431,38.894417,"High-income countries"
"2281","France",1985,"FRA",14.996571,7.4095726,
"2282","France",1986,"FRA",10.863495,7.3092437,
"2283","France",1987,"FRA",9.433366,8.053806,"High-income countries"
"2284","France",1988,"FRA",8.440214,8.616634,"High-income countries"
"2285","France",1989,"FRA",11.636902,5.2715244,"High-income countries"
"2286","France",1990,"FRA",11.378714,5.9362874,"High-income countries"
"2287","France",1991,"FRA",13.449838,5.9408174,"High-income countries"
"2288","France",1992,"FRA",11.006674,7.0186033,"High-income countries"
"2289","France",1993,"FRA",7.394193,6.6240153,"High-income countries"
"2290","France",1994,"FRA",7.1208014,8.12928,"High-income countries"
"2291","France",1995,"FRA",7.8707013,7.3958673,"High-income countries"
"2292","France",1996,"FRA",8.536993,6.5060716,"High-income countries"
"2293","France",1997,"FRA",7.81879,6.447103,"High-income countries"
"2294","France",1998,"FRA",10.772242,6.119823,"High-income countries"
"2295","France",1999,"FRA",9.929938,7.020459,"High-income countries"
"2296","France",2000,"FRA",9.307872,6.4093084,"High-income countries"
"2297","France",2001,"FRA",8.372651,7.0722537,"High-income countries"
"2298","France",2002,"FRA",9.395182,5.8793926,"High-income countries"
"2299","France",2003,"FRA",10.121081,5.674738,"High-income countries"
"2300","France",2004,"FRA",9.825181,5.6835847,"High-income countries"
"2301","France",2005,"FRA",11.004322,5.121812,"High-income countries"
"2302","France",2006,"FRA",9.906575,5.7024584,"High-income countries"
"2303","France",2007,"FRA",10.289406,6.3559203,"High-income countries"
"2304","France",2008,"FRA",9.735794,7.318919,"High-income countries"
"2305","France",2009,"FRA",9.63942,7.4089875,"High-income countries"
"2306","France",2010,"FRA",10.164308,7.881733,"High-income countries"
"2307","France",2011,"FRA",10.4360075,6.9299383,"High-income countries"
"2308","France",2012,"FRA",10.028542,8.714423,"High-income countries"
"2309","France",2013,"FRA",9.30039,9.857446,"High-income countries"
"2310","France",2014,"FRA",6.3216257,9.884686,"High-income countries"
"2311","France",2015,"FRA",7.8151665,9.568417,"High-income countries"
"2312","France",2016,"FRA",10.13528,10.361992,"High-income countries"
"2313","France",2017,"FRA",11.765446,9.803202,"High-income countries"
