"","Entity","Code","Year","Fossil_Fuels","Renewables","Income_Group","Net_Zero_Targets"
"1820","Greece","GRC",2013,74.52545,25.474543,"High-income countries","In law"
"1821","Greece","GRC",2014,75.453445,24.546555,"High-income countries","In law"
"1822","Greece","GRC",2015,70.91087,29.08913,"High-income countries","In law"
"1823","Greece","GRC",2016,72.34399,27.65602,"High-income countries","In law"
"1824","Greece","GRC",2017,74.81752,25.182482,"High-income countries","In law"
"1825","Greece","GRC",2018,69.32143,30.678577,"High-income countries","In law"
"1826","Greece","GRC",2019,66.423355,33.57664,"High-income countries","In law"
"1827","Greece","GRC",2020,63.06041,36.93959,"High-income countries","In law"
"1828","Greece","GRC",2021,59.199852,40.800144,"High-income countries","In law"
"1829","Greece","GRC",2022,56.55119,43.448814,"High-income countries","In law"
"1830","Greece","GRC",2023,50.276466,49.72353,"High-income countries","In law"
"1831","Greece","GRC",2024,50.28831,49.711693,"High-income countries","In law"
"1832","Grenada","GRD",2000,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1833","Grenada","GRD",2001,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1834","Grenada","GRD",2002,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1835","Grenada","GRD",2003,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1836","Grenada","GRD",2004,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1837","Grenada","GRD",2005,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1838","Grenada","GRD",2006,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1839","Grenada","GRD",2007,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1840","Grenada","GRD",2008,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1841","Grenada","GRD",2009,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1842","Grenada","GRD",2010,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1843","Grenada","GRD",2011,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1844","Grenada","GRD",2012,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1845","Grenada","GRD",2013,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1846","Grenada","GRD",2014,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1847","Grenada","GRD",2015,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1848","Grenada","GRD",2016,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1849","Grenada","GRD",2017,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1850","Grenada","GRD",2018,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1851","Grenada","GRD",2019,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1852","Grenada","GRD",2020,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1853","Grenada","GRD",2021,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1854","Grenada","GRD",2022,100,0,"Upper-middle-income countries","Proposed / in discussion"
"1855","Guatemala","GTM",2000,49.8452,50.1548,"Lower-middle-income countries","In law"
"1856","Guatemala","GTM",2001,56.315006,43.684994,"Lower-middle-income countries","In law"
"1857","Guatemala","GTM",2002,60.360363,39.63964,"Lower-middle-income countries","In law"
"1858","Guatemala","GTM",2003,51.230103,48.769897,"Lower-middle-income countries","In law"
"1859","Guatemala","GTM",2004,49.065422,50.934578,"Lower-middle-income countries","In law"
"1860","Guatemala","GTM",2005,43.88489,56.115112,"Lower-middle-income countries","In law"
"1861","Guatemala","GTM",2006,46.50572,53.49428,"Lower-middle-income countries","In law"
"1862","Guatemala","GTM",2007,49.08257,50.91743,"Lower-middle-income countries","In law"
"1863","Guatemala","GTM",2008,45.04608,54.953915,"Lower-middle-income countries","In law"
"1864","Guatemala","GTM",2009,54.208755,45.791245,"Lower-middle-income countries","In law"
"1865","Guatemala","GTM",2010,36.312218,63.687782,"Lower-middle-income countries","In law"
"1866","Guatemala","GTM",2011,37.328766,62.67123,"Lower-middle-income countries","In law"
"1867","Guatemala","GTM",2012,33.333332,66.666664,"Lower-middle-income countries","In law"
"1868","Guatemala","GTM",2013,32.411068,67.588936,"Lower-middle-income countries","In law"
"1869","Guatemala","GTM",2014,31.578945,68.42105,"Lower-middle-income countries","In law"
"1870","Guatemala","GTM",2015,38.854076,61.145924,"Lower-middle-income countries","In law"
"1871","Guatemala","GTM",2016,38.195618,61.804386,"Lower-middle-income countries","In law"
"1872","Guatemala","GTM",2017,31.361425,68.63857,"Upper-middle-income countries","In law"
"1873","Guatemala","GTM",2018,33.88679,66.11321,"Upper-middle-income countries","In law"
"1874","Guatemala","GTM",2019,36.141735,63.858265,"Upper-middle-income countries","In law"
"1875","Guatemala","GTM",2020,24.235104,75.76489,"Upper-middle-income countries","In law"
"1876","Guatemala","GTM",2021,26.502909,73.497086,"Upper-middle-income countries","In law"
"1877","Guatemala","GTM",2022,15.356083,84.64392,"Upper-middle-income countries","In law"
"1878","Guatemala","GTM",2023,25.482912,74.51708,"Upper-middle-income countries","In law"
"1879","Guinea","GIN",2000,49.382717,50.617283,"Low-income countries","Proposed / in discussion"
"1880","Guinea","GIN",2001,42.708332,57.291668,"Low-income countries","Proposed / in discussion"
"1881","Guinea","GIN",2002,41.584156,58.41584,"Low-income countries","Proposed / in discussion"
"1882","Guinea","GIN",2003,53.488373,46.511627,"Low-income countries","Proposed / in discussion"
"1883","Guinea","GIN",2004,38.88889,61.111115,"Low-income countries","Proposed / in discussion"
"1884","Guinea","GIN",2005,37.974686,62.025314,"Low-income countries","Proposed / in discussion"
"1885","Guinea","GIN",2006,36.9863,63.0137,"Low-income countries","Proposed / in discussion"
"1886","Guinea","GIN",2007,32.051285,67.948715,"Low-income countries","Proposed / in discussion"
"1887","Guinea","GIN",2008,35.802467,64.197525,"Low-income countries","Proposed / in discussion"
"1888","Guinea","GIN",2009,35,65,"Low-income countries","Proposed / in discussion"
"1889","Guinea","GIN",2010,23.809525,76.190475,"Low-income countries","Proposed / in discussion"
"1890","Guinea","GIN",2011,25.454544,74.545456,"Low-income countries","Proposed / in discussion"
"1891","Guinea","GIN",2012,32.87671,67.12329,"Low-income countries","Proposed / in discussion"
"1892","Guinea","GIN",2013,26.153847,73.84615,"Low-income countries","Proposed / in discussion"
"1893","Guinea","GIN",2014,40.84507,59.15493,"Low-income countries","Proposed / in discussion"
"1894","Guinea","GIN",2015,21.052631,78.947365,"Low-income countries","Proposed / in discussion"
"1895","Guinea","GIN",2016,31.677017,68.32298,"Low-income countries","Proposed / in discussion"
"1896","Guinea","GIN",2017,30.508476,69.49152,"Low-income countries","Proposed / in discussion"
"1897","Guinea","GIN",2018,37.628864,62.371136,"Low-income countries","Proposed / in discussion"
"1898","Guinea","GIN",2019,36.09756,63.90244,"Low-income countries","Proposed / in discussion"
"1899","Guinea","GIN",2020,39.112904,60.887096,"Low-income countries","Proposed / in discussion"
"1900","Guinea","GIN",2021,26.923077,73.07692,"Low-income countries","Proposed / in discussion"
"1901","Guinea","GIN",2022,25.5,74.5,"Lower-middle-income countries","Proposed / in discussion"
"1902","Guinea","GIN",2023,25.185184,74.81481,"Lower-middle-income countries","Proposed / in discussion"
"1903","Guinea-Bissau","GNB",2000,100,0,"Low-income countries","Proposed / in discussion"
"1904","Guinea-Bissau","GNB",2001,100,0,"Low-income countries","Proposed / in discussion"
"1905","Guinea-Bissau","GNB",2002,100,0,"Low-income countries","Proposed / in discussion"
"1906","Guinea-Bissau","GNB",2003,100,0,"Low-income countries","Proposed / in discussion"
"1907","Guinea-Bissau","GNB",2004,100,0,"Low-income countries","Proposed / in discussion"
"1908","Guinea-Bissau","GNB",2005,100,0,"Low-income countries","Proposed / in discussion"
"1909","Guinea-Bissau","GNB",2006,100,0,"Low-income countries","Proposed / in discussion"
"1910","Guinea-Bissau","GNB",2007,100,0,"Low-income countries","Proposed / in discussion"
"1911","Guinea-Bissau","GNB",2008,100,0,"Low-income countries","Proposed / in discussion"
"1912","Guinea-Bissau","GNB",2009,100,0,"Low-income countries","Proposed / in discussion"
"1913","Guinea-Bissau","GNB",2010,100,0,"Low-income countries","Proposed / in discussion"
"1914","Guinea-Bissau","GNB",2011,100,0,"Low-income countries","Proposed / in discussion"
"1915","Guinea-Bissau","GNB",2012,100,0,"Low-income countries","Proposed / in discussion"
"1916","Guinea-Bissau","GNB",2013,100,0,"Low-income countries","Proposed / in discussion"
"1917","Guinea-Bissau","GNB",2014,100,0,"Low-income countries","Proposed / in discussion"
"1918","Guinea-Bissau","GNB",2015,100,0,"Low-income countries","Proposed / in discussion"
"1919","Guinea-Bissau","GNB",2016,100,0,"Low-income countries","Proposed / in discussion"
"1920","Guinea-Bissau","GNB",2017,100,0,"Low-income countries","Proposed / in discussion"
"1921","Guinea-Bissau","GNB",2018,100,0,"Low-income countries","Proposed / in discussion"
"1922","Guinea-Bissau","GNB",2019,100,0,"Low-income countries","Proposed / in discussion"
"1923","Guinea-Bissau","GNB",2020,100,0,"Low-income countries","Proposed / in discussion"
"1924","Guinea-Bissau","GNB",2021,100,0,"Low-income countries","Proposed / in discussion"
"1925","Guinea-Bissau","GNB",2022,100,0,"Low-income countries","Proposed / in discussion"
"1926","Guyana","GUY",2000,98.88889,1.1111112,"Lower-middle-income countries","Achieved (self-declared)"
"1927","Guyana","GUY",2001,98.91305,1.0869565,"Lower-middle-income countries","Achieved (self-declared)"
"1928","Guyana","GUY",2002,98.91305,1.0869565,"Lower-middle-income countries","Achieved (self-declared)"
"1929","Guyana","GUY",2003,98.78049,1.2195122,"Lower-middle-income countries","Achieved (self-declared)"
"1930","Guyana","GUY",2004,98.83721,1.1627907,"Lower-middle-income countries","Achieved (self-declared)"
"1931","Guyana","GUY",2005,98.46154,1.5384616,"Lower-middle-income countries","Achieved (self-declared)"
"1932","Guyana","GUY",2006,98.48484,1.5151514,"Lower-middle-income countries","Achieved (self-declared)"
"1933","Guyana","GUY",2007,98.57143,1.4285715,"Lower-middle-income countries","Achieved (self-declared)"
"1934","Guyana","GUY",2008,98.59155,1.4084507,"Lower-middle-income countries","Achieved (self-declared)"
"1935","Guyana","GUY",2009,98.79518,1.2048193,"Lower-middle-income countries","Achieved (self-declared)"
"1936","Guyana","GUY",2010,98.85058,1.1494253,"Lower-middle-income countries","Achieved (self-declared)"
"1937","Guyana","GUY",2011,98.90109,1.098901,"Lower-middle-income countries","Achieved (self-declared)"
"1938","Guyana","GUY",2012,97.872345,2.1276596,"Lower-middle-income countries","Achieved (self-declared)"
"1939","Guyana","GUY",2013,97.91667,2.0833333,"Lower-middle-income countries","Achieved (self-declared)"
"1940","Guyana","GUY",2014,97.95918,2.0408163,"Lower-middle-income countries","Achieved (self-declared)"
"1941","Guyana","GUY",2015,97,3,"Upper-middle-income countries","Achieved (self-declared)"
"1942","Guyana","GUY",2016,98.14814,1.8518517,"Upper-middle-income countries","Achieved (self-declared)"
"1943","Guyana","GUY",2017,98.18182,1.8181818,"Upper-middle-income countries","Achieved (self-declared)"
"1944","Guyana","GUY",2018,98.23009,1.7699115,"Upper-middle-income countries","Achieved (self-declared)"
"1945","Guyana","GUY",2019,97.36842,2.631579,"Upper-middle-income countries","Achieved (self-declared)"
"1946","Guyana","GUY",2020,98.23009,1.7699115,"Upper-middle-income countries","Achieved (self-declared)"
"1947","Guyana","GUY",2021,98.21429,1.7857143,"Upper-middle-income countries","Achieved (self-declared)"
"1948","Guyana","GUY",2022,98.4252,1.5748031,"High-income countries","Achieved (self-declared)"
"1949","Guyana","GUY",2023,93.28358,6.716418,"High-income countries","Achieved (self-declared)"
"1950","Haiti","HTI",2000,48.148144,51.85185,"Low-income countries","Declaration / pledge"
"1951","Haiti","HTI",2001,52.542377,47.45763,"Low-income countries","Declaration / pledge"
"1952","Haiti","HTI",2002,52.72727,47.272724,"Low-income countries","Declaration / pledge"
"1953","Haiti","HTI",2003,52.830193,47.169815,"Low-income countries","Declaration / pledge"
"1954","Haiti","HTI",2004,52.72727,47.272724,"Low-income countries","Declaration / pledge"
"1955","Haiti","HTI",2005,52.72727,47.272724,"Low-income countries","Declaration / pledge"
"1956","Haiti","HTI",2006,52.63158,47.368423,"Low-income countries","Declaration / pledge"
"1957","Haiti","HTI",2007,67.391304,32.608696,"Low-income countries","Declaration / pledge"
"1958","Haiti","HTI",2008,63.265305,36.734695,"Low-income countries","Declaration / pledge"
"1959","Haiti","HTI",2009,71.830986,28.169016,"Low-income countries","Declaration / pledge"
"1960","Haiti","HTI",2010,75,25,"Low-income countries","Declaration / pledge"
"1961","Haiti","HTI",2011,87.878784,12.121212,"Low-income countries","Declaration / pledge"
"1962","Haiti","HTI",2012,80,20,"Low-income countries","Declaration / pledge"
"1963","Haiti","HTI",2013,86.66667,13.333334,"Low-income countries","Declaration / pledge"
"1964","Haiti","HTI",2014,91.26214,8.7378645,"Low-income countries","Declaration / pledge"
"1965","Haiti","HTI",2015,92.23301,7.76699,"Low-income countries","Declaration / pledge"
"1966","Haiti","HTI",2016,93.51852,6.481481,"Low-income countries","Declaration / pledge"
"1967","Haiti","HTI",2017,87.735855,12.264152,"Low-income countries","Declaration / pledge"
"1968","Haiti","HTI",2018,81.730774,18.269232,"Low-income countries","Declaration / pledge"
"1969","Haiti","HTI",2019,83.962265,16.037737,"Low-income countries","Declaration / pledge"
"1970","Haiti","HTI",2020,86.27451,13.725491,"Lower-middle-income countries","Declaration / pledge"
"1971","Haiti","HTI",2021,87.37864,12.621359,"Lower-middle-income countries","Declaration / pledge"
"1972","Haiti","HTI",2022,81.18812,18.811882,"Lower-middle-income countries","Declaration / pledge"
"1973","Honduras","HND",2000,38.186813,61.813187,"Lower-middle-income countries","In policy document"
"1974","Honduras","HND",2001,50.383633,49.616367,"Lower-middle-income countries","In policy document"
"1975","Honduras","HND",2002,59.277107,40.722893,"Lower-middle-income countries","In policy document"
"1976","Honduras","HND",2003,58.97436,41.025642,"Lower-middle-income countries","In policy document"
