Entity,Year,Code,Fossil_Fuels,Renewables,Income_Group,Target_Year,HasTarget,YearsToTarget,YearsToTarget_dec,Renewables_lag,YearsToTarget_dec_sq,Pred_Renewables
Finland,2001,FIN,40.483547,17.237999,High-income countries,2035,TRUE,34,3.4,19.162657,11.559999999999999,19.103310629495148
Finland,2002,FIN,43.766685,15.842106,High-income countries,2035,TRUE,33,3.3,17.237999,10.889999999999999,17.41147111092895
Finland,2003,FIN,50.415287,14.247586,High-income countries,2035,TRUE,32,3.2,15.842106,10.240000000000002,15.861099270131902
Finland,2004,FIN,43.674282,18.99897,High-income countries,2035,TRUE,31,3.1,14.247586,9.610000000000001,15.606742005836573
Finland,2005,FIN,33.77268,19.044958,High-income countries,2035,TRUE,30,3,18.99897,9,19.85445614696807
Finland,2006,FIN,44.865715,17.117256,High-income countries,2035,TRUE,29,2.9,19.044958,8.41,18.965342720313757
Finland,2007,FIN,41.18517,18.351383,High-income countries,2035,TRUE,28,2.8,17.117256,7.839999999999999,17.838669086150368
Finland,2008,FIN,34.414997,21.794773,High-income countries,2035,TRUE,27,2.7,18.351383,7.290000000000001,19.766644713939474
Finland,2009,FIN,37.232864,18.615065,High-income countries,2035,TRUE,26,2.6,21.794773,6.760000000000001,22.242107978470475
Finland,2010,FIN,41.74107,19.122496,High-income countries,2035,TRUE,25,2.5,18.615065,6.25,19.5070643264838
Finland,2011,FIN,35.551018,20.477798,High-income countries,2035,TRUE,24,2.4,19.122496,5.76,20.057563124126183
Finland,2012,FIN,26.785967,24.392008,High-income countries,2035,TRUE,23,2.3,20.477798,5.289999999999999,22.33315236103672
Finland,2013,FIN,30.900927,22.1497,High-income countries,2035,TRUE,22,2.2,24.392008,4.840000000000001,25.057609723729556
Finland,2014,FIN,26.784142,24.194855,High-income countries,2035,TRUE,21,2.1,22.1497,4.41,23.4389380087619
Finland,2015,FIN,21.614925,27.515348,High-income countries,2035,TRUE,20,2,24.194855,4,25.468754957515017
Finland,2016,FIN,22.021818,25.935268,High-income countries,2035,TRUE,19,1.9,27.515348,3.61,27.67918464812648
Finland,2017,FIN,20.09775,27.990192,High-income countries,2035,TRUE,18,1.8,25.935268,3.24,26.766782663234846
Finland,2018,FIN,21.78556,27.990328,High-income countries,2035,TRUE,17,1.7,27.990192,2.8899999999999997,28.415299276115512
Finland,2019,FIN,18.743622,28.590925,High-income countries,2035,TRUE,16,1.6,27.990328,2.5600000000000005,28.46672584477533
Finland,2020,FIN,14.471405,32.588146,High-income countries,2035,TRUE,15,1.5,28.590925,2.25,30.65080029944458
Finland,2021,FIN,14.325336,35.03598,High-income countries,2035,TRUE,14,1.4,32.588146,1.9599999999999997,32.36735530799438
Finland,2022,FIN,11.320494,34.89674,High-income countries,2035,TRUE,13,1.3,35.03598,1.6900000000000002,34.434375706945936
Finland,2023,FIN,6.0311995,35.888016,High-income countries,2035,TRUE,12,1.2,34.89674,1.44,35.58566518498205
Finland,2024,FIN,5.490431,38.894417,High-income countries,2035,TRUE,11,1.1,35.888016,1.2100000000000002,36.03790018146137
France,1986,FRA,10.863495,7.3092437,,2050,TRUE,64,6.4,7.4095726,40.96000000000001,
France,1987,FRA,9.433366,8.053806,High-income countries,2050,TRUE,63,6.3,7.3092437,39.69,6.912627414670279
France,1988,FRA,8.440214,8.616634,High-income countries,2050,TRUE,62,6.2,8.053806,38.440000000000005,7.748155564745485
France,1989,FRA,11.636902,5.2715244,High-income countries,2050,TRUE,61,6.1,8.616634,37.209999999999994,7.523276948506041
France,1990,FRA,11.378714,5.9362874,High-income countries,2050,TRUE,60,6,5.2715244,36,5.639087170422324
France,1991,FRA,13.449838,5.9408174,High-income countries,2050,TRUE,59,5.9,5.9362874,34.81,5.781003616470789
France,1992,FRA,11.006674,7.0186033,High-income countries,2050,TRUE,58,5.8,5.9408174,33.64,6.10100345154621
France,1993,FRA,7.394193,6.6240153,High-income countries,2050,TRUE,57,5.7,7.0186033,32.49,7.361803361492839
France,1994,FRA,7.1208014,8.12928,High-income countries,2050,TRUE,56,5.6,6.6240153,31.359999999999996,6.9400092207648605
France,1995,FRA,7.8707013,7.3958673,High-income countries,2050,TRUE,55,5.5,8.12928,30.25,7.9784983703710175
France,1996,FRA,8.536993,6.5060716,High-income countries,2050,TRUE,54,5.4,7.3958673,29.160000000000004,7.1226834627267674
France,1997,FRA,7.81879,6.447103,High-income countries,2050,TRUE,53,5.3,6.5060716,28.09,6.83666324696108
France,1998,FRA,10.772242,6.119823,High-income countries,2050,TRUE,52,5.2,6.447103,27.040000000000003,6.695254344115833
France,1999,FRA,9.929938,7.020459,High-income countries,2050,TRUE,51,5.1,6.119823,26.009999999999998,6.350280559825412
France,2000,FRA,9.307872,6.4093084,High-income countries,2050,TRUE,50,5,7.020459,25,7.341493331291154
France,2001,FRA,8.372651,7.0722537,High-income countries,2050,TRUE,49,4.9,6.4093084,24.010000000000005,6.789649729248227
France,2002,FRA,9.395182,5.8793926,High-income countries,2050,TRUE,48,4.8,7.0722537,23.04,7.182078145662409
France,2003,FRA,10.121081,5.674738,High-income countries,2050,TRUE,47,4.7,5.8793926,22.090000000000003,6.361646573677931
France,2004,FRA,9.825181,5.6835847,High-income countries,2050,TRUE,46,4.6,5.674738,21.159999999999997,6.475173009472083
France,2005,FRA,11.004322,5.121812,High-income countries,2050,TRUE,45,4.5,5.6835847,20.25,6.2270086797526645
France,2006,FRA,9.906575,5.7024584,High-income countries,2050,TRUE,44,4.4,5.121812,19.360000000000003,6.100873717598066
France,2007,FRA,10.289406,6.3559203,High-income countries,2050,TRUE,43,4.3,5.7024584,18.49,6.380125582861465
France,2008,FRA,9.735794,7.318919,High-income countries,2050,TRUE,42,4.2,6.3559203,17.64,7.281923389975242
France,2009,FRA,9.63942,7.4089875,High-income countries,2050,TRUE,41,4.1,7.318919,16.81,8.262746308647763
France,2010,FRA,10.164308,7.881733,High-income countries,2050,TRUE,40,4,7.4089875,16,8.271618208355015
France,2011,FRA,10.4360075,6.9299383,High-income countries,2050,TRUE,39,3.9,7.881733,15.209999999999999,8.164325575287775
France,2012,FRA,10.028542,8.714423,High-income countries,2050,TRUE,38,3.8,6.9299383,14.44,7.9623215619716134
France,2013,FRA,9.30039,9.857446,High-income countries,2050,TRUE,37,3.7,8.714423,13.690000000000001,9.633738470065726
France,2014,FRA,6.3216257,9.884686,High-income countries,2050,TRUE,36,3.6,9.857446,12.96,10.338845912817298
France,2015,FRA,7.8151665,9.568417,High-income countries,2050,TRUE,35,3.5,9.884686,12.25,10.265475281261317
France,2016,FRA,10.13528,10.361992,High-income countries,2050,TRUE,34,3.4,9.568417,11.559999999999999,9.67567905493249
France,2017,FRA,11.765446,9.803202,High-income countries,2050,TRUE,33,3.3,10.361992,10.889999999999999,10.122404429256793
France,2018,FRA,8.58656,11.513117,High-income countries,2050,TRUE,32,3.2,9.803202,10.240000000000002,10.372282210372685
France,2019,FRA,9.477258,11.753885,High-income countries,2050,TRUE,31,3.1,11.513117,9.610000000000001,11.268428055152185
France,2020,FRA,9.174851,13.971604,High-income countries,2050,TRUE,30,3,11.753885,9,12.805829910182954
France,2021,FRA,8.872741,12.914199,High-income countries,2050,TRUE,29,2.9,13.971604,8.41,13.260569373879871
France,2022,FRA,12.881812,13.725916,High-income countries,2050,TRUE,28,2.8,12.914199,7.839999999999999,12.12073504579142
France,2023,FRA,8.187948,15.866664,High-income countries,2050,TRUE,27,2.7,13.725916,7.290000000000001,13.899164862946511
France,2024,FRA,5.75368,16.46539,High-income countries,2050,TRUE,26,2.6,15.866664,6.760000000000001,15.365795446920469
Germany,1986,DEU,68.52473,1.333298,,2045,TRUE,59,5.9,1.2497079,34.81,
Germany,1987,DEU,66.72013,1.4263269,High-income countries,2045,TRUE,58,5.8,1.333298,33.64,2.156914346047654
Germany,1988,DEU,64.66336,1.4190804,High-income countries,2045,TRUE,57,5.7,1.4263269,32.49,2.6279112293656803
Germany,1989,DEU,64.678246,1.3236132,High-income countries,2045,TRUE,56,5.6,1.4190804,31.359999999999996,2.3051826662495785
Germany,1990,DEU,68.3602,1.2639512,High-income countries,2045,TRUE,55,5.5,1.3236132,30.25,2.3691748373796653
Germany,1991,DEU,69.364944,1.2020515,High-income countries,2045,TRUE,54,5.4,1.2639512,29.160000000000004,2.0944332173182314
Germany,1992,DEU,66.55301,1.4379585,High-income countries,2045,TRUE,53,5.3,1.2020515,28.09,2.402230966751463
Germany,1993,DEU,66.623146,1.4977083,High-income countries,2045,TRUE,52,5.2,1.4379585,27.040000000000003,2.695322997249514
Germany,1994,DEU,66.58095,1.646116,High-income countries,2045,TRUE,51,5.1,1.4977083,26.009999999999998,2.576730600966754
Germany,1995,DEU,66.270355,1.7878119,High-income countries,2045,TRUE,50,5,1.646116,25,2.7433592076641418
Germany,1996,DEU,65.968666,1.5931067,High-income countries,2045,TRUE,49,4.9,1.7878119,24.010000000000005,2.6110438600714883
Germany,1997,DEU,64.6064,1.7087605,High-income countries,2045,TRUE,48,4.8,1.5931067,23.04,2.8872901604710837
Germany,1998,DEU,66.04158,1.8677492,High-income countries,2045,TRUE,47,4.7,1.7087605,22.090000000000003,3.019905258187163
Germany,1999,DEU,63.82289,2.1120107,High-income countries,2045,TRUE,46,4.6,1.8677492,21.159999999999997,3.1590414900891064
Germany,2000,DEU,63.965195,2.7381492,High-income countries,2045,TRUE,45,4.5,2.1120107,20.25,3.6026318721701944
Germany,2001,DEU,63.86845,2.7976856,High-income countries,2045,TRUE,44,4.4,2.7381492,19.360000000000003,3.857146147177862
Germany,2002,DEU,64.14108,3.365451,High-income countries,2045,TRUE,43,4.3,2.7976856,18.49,3.8888130176090057
Germany,2003,DEU,64.83065,3.4766617,High-income countries,2045,TRUE,42,4.2,3.365451,17.64,4.336895754417214
Germany,2004,DEU,63.083992,4.315671,High-income countries,2045,TRUE,41,4.1,3.4766617,16.81,4.819345094871003
Germany,2005,DEU,63.07431,4.9923463,High-income countries,2045,TRUE,40,4,4.315671,16,5.284069964559897
Germany,2006,DEU,61.943825,5.7970138,High-income countries,2045,TRUE,39,3.9,4.9923463,15.209999999999999,6.05072805704445
Germany,2007,DEU,63.56045,7.369626,High-income countries,2045,TRUE,38,3.8,5.7970138,14.44,6.369106907854148
Germany,2008,DEU,61.590412,7.5227284,High-income countries,2045,TRUE,37,3.7,7.369626,13.690000000000001,8.07012617712146
Germany,2009,DEU,60.70991,8.146815,High-income countries,2045,TRUE,36,3.6,7.5227284,12.96,8.545116935452189
Germany,2010,DEU,60.59499,8.465436,High-income countries,2045,TRUE,35,3.5,8.146815,12.25,9.000050252905611
Germany,2011,DEU,61.586777,10.167927,High-income countries,2045,TRUE,34,3.4,8.465436,11.559999999999999,8.710529153938356
Germany,2012,DEU,60.817028,11.459871,High-income countries,2045,TRUE,33,3.3,10.167927,10.889999999999999,10.451474075110857
Germany,2013,DEU,60.41862,11.603203,High-income countries,2045,TRUE,32,3.2,11.459871,10.240000000000002,11.73574540671708
Germany,2014,DEU,58.131718,12.839898,High-income countries,2045,TRUE,31,3.1,11.603203,9.610000000000001,11.653561552973807
Germany,2015,DEU,56.20414,14.318381,High-income countries,2045,TRUE,30,3,12.839898,9,12.785071463254692
Germany,2016,DEU,57.32635,14.101188,High-income countries,2045,TRUE,29,2.9,14.318381,8.41,13.60245248324486
Germany,2017,DEU,54.690746,15.3877945,High-income countries,2045,TRUE,28,2.8,14.101188,7.839999999999999,13.741041531726406
Germany,2018,DEU,52.721893,16.262758,High-income countries,2045,TRUE,27,2.7,15.3877945,7.290000000000001,15.19790791555264
Germany,2019,DEU,47.301235,17.811209,High-income countries,2045,TRUE,26,2.6,16.262758,6.760000000000001,16.11329459041343
Germany,2020,DEU,44.266434,20.017168,High-income countries,2045,TRUE,25,2.5,17.811209,6.25,18.85851683871706
Germany,2021,DEU,47.88971,18.082499,High-income countries,2045,TRUE,24,2.4,20.017168,5.76,18.91842649451028
Germany,2022,DEU,49.504303,20.329155,High-income countries,2045,TRUE,23,2.3,18.082499,5.289999999999999,17.382559415047965
Germany,2023,DEU,45.25669,23.602962,High-income countries,2045,TRUE,22,2.2,20.329155,4.840000000000001,20.14796639593785
Germany,2024,DEU,42.554573,23.968008,High-income countries,2045,TRUE,21,2.1,23.602962,4.41,22.454732163860115
Greece,1991,GRC,91.19068,2.9608462,Upper-middle-income countries,2050,TRUE,59,5.9,1.7141215,34.81,2.0298130621508435
Greece,1992,GRC,93.98803,2.0743866,Upper-middle-income countries,2050,TRUE,58,5.8,2.9608462,33.64,2.727852976005006
Greece,1993,GRC,93.82455,2.156708,Upper-middle-income countries,2050,TRUE,57,5.7,2.0743866,32.49,2.2377680643418305
Greece,1994,GRC,93.4033,2.4004078,Upper-middle-income countries,2050,TRUE,56,5.6,2.156708,31.359999999999996,2.1733286043955227
Greece,1995,GRC,91.30435,3.1314807,Upper-middle-income countries,2050,TRUE,55,5.5,2.4004078,30.25,2.5848577734320335
Greece,1996,GRC,89.58976,3.7601187,High-income countries,2050,TRUE,54,5.4,3.1314807,29.160000000000004,3.1705813420063267
Greece,1997,GRC,90.843254,3.2649188,High-income countries,2050,TRUE,53,5.3,3.7601187,28.09,3.782357075969192
Greece,1998,GRC,91.70678,2.9708037,High-income countries,2050,TRUE,52,5.2,3.2649188,27.040000000000003,3.532710973213846
Greece,1999,GRC,90.28431,3.7328174,High-income countries,2050,TRUE,51,5.1,2.9708037,26.009999999999998,3.2685826589915514
Greece,2000,GRC,92.179825,3.0918128,High-income countries,2050,TRUE,50,5,3.7328174,25,3.9127789596535187
Greece,2001,GRC,94.40426,2.1644914,High-income countries,2050,TRUE,49,4.9,3.0918128,24.010000000000005,3.02901926903772
Greece,2002,GRC,93.29085,2.6210783,High-income countries,2050,TRUE,48,4.8,2.1644914,23.04,2.4881525054717217
Greece,2003,GRC,89.71718,4.051534,High-income countries,2050,TRUE,47,4.7,2.6210783,22.090000000000003,3.2758868357581177
Greece,2004,GRC,89.84885,4.050269,High-income countries,2050,TRUE,46,4.6,4.051534,21.159999999999997,4.522802202307515
Greece,2005,GRC,89.08565,4.3349547,High-income countries,2050,TRUE,45,4.5,4.050269,20.25,4.4582159464921105
Greece,2006,GRC,87.08972,5.1486964,High-income countries,2050,TRUE,44,4.4,4.3349547,19.360000000000003,5.028810226930357
Greece,2007,GRC,92.64423,3.17061,High-income countries,2050,TRUE,43,4.3,5.1486964,18.49,4.96747375050949
Greece,2008,GRC,90.752655,3.908256,High-income countries,2050,TRUE,42,4.2,3.17061,17.64,4.10904408167379
Greece,2009,GRC,86.47663,5.6748247,High-income countries,2050,TRUE,41,4.1,3.908256,16.81,5.338548300501353
Greece,2010,GRC,81.39905,7.6959214,High-income countries,2050,TRUE,40,4,5.6748247,16,7.10305038893335
Greece,2011,GRC,86.05646,6.057834,High-income countries,2050,TRUE,39,3.9,7.6959214,15.209999999999999,7.677868339690075
Greece,2012,GRC,83.0913,7.967024,High-income countries,2050,TRUE,38,3.8,6.057834,14.44,7.23383141139653
Greece,2013,GRC,74.52545,11.7947855,High-income countries,2050,TRUE,37,3.7,7.967024,13.690000000000001,9.764994562489136
Greece,2014,GRC,75.453445,10.745494,High-income countries,2050,TRUE,36,3.6,11.7947855,12.96,12.016165357261977
Greece,2015,GRC,70.91087,12.795561,High-income countries,2050,TRUE,35,3.5,10.745494,12.25,11.762014506243576
Greece,2016,GRC,72.34399,12.975171,High-income countries,2050,TRUE,34,3.4,12.795561,11.559999999999999,12.960413267771198
Greece,2017,GRC,74.81752,11.449141,High-income countries,2050,TRUE,33,3.3,12.975171,10.889999999999999,12.882923760827245
Greece,2018,GRC,69.32143,13.163528,High-income countries,2050,TRUE,32,3.2,11.449141,10.240000000000002,12.665179782421603
Greece,2019,GRC,66.423355,13.476221,High-income countries,2050,TRUE,31,3.1,13.163528,9.610000000000001,13.936810436734149
Greece,2020,GRC,63.06041,16.784912,High-income countries,2050,TRUE,30,3,13.476221,9,15.826632201622957
Greece,2021,GRC,59.199852,19.199554,High-income countries,2050,TRUE,29,2.9,16.784912,8.41,17.415256996446693
Greece,2022,GRC,56.55119,18.782621,High-income countries,2050,TRUE,28,2.8,19.199554,7.839999999999999,19.42546929295346
Greece,2023,GRC,50.276466,20.754215,High-income countries,2050,TRUE,27,2.7,18.782621,7.290000000000001,20.476012271536703
Greece,2024,GRC,50.28831,21.05491,High-income countries,2050,TRUE,26,2.6,20.754215,6.760000000000001,21.5807009148295
Hungary,1991,HUN,53.4713,0.20391937,Upper-middle-income countries,2050,TRUE,59,5.9,0.16984051,34.81,0.10982212195309415
Hungary,1992,HUN,55.271465,0.20175427,Upper-middle-income countries,2050,TRUE,58,5.8,0.20391937,33.64,0.03413016307403449
Hungary,1993,HUN,57.42935,0.20971869,Upper-middle-income countries,2050,TRUE,57,5.7,0.20175427,32.49,-0.04836726924195567
Hungary,1994,HUN,57.458233,0.20793031,Upper-middle-income countries,2050,TRUE,56,5.6,0.20971869,31.359999999999996,-0.21048662048286193
Hungary,1995,HUN,58.112877,0.21955672,Upper-middle-income countries,2050,TRUE,55,5.5,0.20793031,30.25,-0.2459842623547832
Hungary,1996,HUN,58.848675,0.2509772,Upper-middle-income countries,2050,TRUE,54,5.4,0.21955672,29.160000000000004,-0.5730566514799973
Hungary,1997,HUN,59.77401,0.26928234,Upper-middle-income countries,2050,TRUE,53,5.3,0.2509772,28.09,-0.35834756336298224
Hungary,1998,HUN,61.908604,0.21414758,Upper-middle-income countries,2050,TRUE,52,5.2,0.26928234,27.040000000000003,-0.36375037439277946
Hungary,1999,HUN,62.093575,0.2447152,Upper-middle-income countries,2050,TRUE,51,5.1,0.21414758,26.009999999999998,-0.6140283922594163
Hungary,2000,HUN,59.022453,0.24920407,Upper-middle-income countries,2050,TRUE,50,5,0.2447152,25,-0.007630221479807631
Hungary,2001,HUN,60.488747,0.25638357,Upper-middle-income countries,2050,TRUE,49,4.9,0.24920407,24.010000000000005,-0.35288444664999474
Hungary,2002,HUN,60.774548,0.23765965,Upper-middle-income countries,2050,TRUE,48,4.8,0.25638357,23.04,-0.3594655537637319
Hungary,2003,HUN,66.7741,0.3454164,Upper-middle-income countries,2050,TRUE,47,4.7,0.23765965,22.090000000000003,-0.8540363569162883
Hungary,2004,HUN,61.880753,0.9845928,Upper-middle-income countries,2050,TRUE,46,4.6,0.3454164,21.159999999999997,-0.06420550882504106
Hungary,2005,HUN,56.083916,1.8823912,Upper-middle-income countries,2050,TRUE,45,4.5,0.9845928,20.25,0.8261756354914693
Hungary,2006,HUN,58.298466,1.5568607,Upper-middle-income countries,2050,TRUE,44,4.4,1.8823912,19.360000000000003,1.4238010523740572
Hungary,2007,HUN,58.55856,2.042377,High-income countries,2050,TRUE,43,4.3,1.5568607,18.49,1.2185623105827368
Hungary,2008,HUN,57.09645,3.0945432,High-income countries,2050,TRUE,42,4.2,2.042377,17.64,2.088897776289132
Hungary,2009,HUN,48.98357,3.9465206,High-income countries,2050,TRUE,41,4.1,3.0945432,16.81,3.921489542184481
Hungary,2010,HUN,49.732334,3.9990225,High-income countries,2050,TRUE,40,4,3.9465206,16,4.4560630552080935
Hungary,2011,HUN,48.91727,3.6717165,High-income countries,2050,TRUE,39,3.9,3.9990225,15.209999999999999,4.153459144486941
Hungary,2012,HUN,46.764877,3.8068593,Upper-middle-income countries,2050,TRUE,38,3.8,3.6717165,14.44,4.416963413533775
Hungary,2013,HUN,40.039642,4.115048,Upper-middle-income countries,2050,TRUE,37,3.7,3.8068593,13.690000000000001,5.491999694230562
Hungary,2014,HUN,35.99864,4.8198676,High-income countries,2050,TRUE,36,3.6,4.115048,12.96,5.856212899982513
Hungary,2015,HUN,37.1909,4.592733,High-income countries,2050,TRUE,35,3.5,4.8198676,12.25,6.29952356556566
Hungary,2016,HUN,39.460476,4.567204,High-income countries,2050,TRUE,34,3.4,4.592733,11.559999999999999,5.778767289572703
Hungary,2017,HUN,40.52248,4.454482,High-income countries,2050,TRUE,33,3.3,4.567204,10.889999999999999,5.692504513143593
Hungary,2018,HUN,39.157566,4.840078,High-income countries,2050,TRUE,32,3.2,4.454482,10.240000000000002,6.084804781002625
Hungary,2019,HUN,38.768963,5.631988,High-income countries,2050,TRUE,31,3.1,4.840078,9.610000000000001,6.1546620377098815
Hungary,2020,HUN,38.201607,6.8065085,High-income countries,2050,TRUE,30,3,5.631988,9,8.114285602393274
Hungary,2021,HUN,36.565098,7.7242503,High-income countries,2050,TRUE,29,2.9,6.8065085,8.41,7.9502338810432605
Hungary,2022,HUN,34.404697,8.957309,High-income countries,2050,TRUE,28,2.8,7.7242503,7.839999999999999,8.836423689072529
Hungary,2023,HUN,28.828827,10.885689,High-income countries,2050,TRUE,27,2.7,8.957309,7.290000000000001,11.004397792828058
